churn_id,customer_id,churn_date,churn_reason,churn_category,competitor,days_since_last_activity
11915,117774,2025-02-04,Competitor Offer,Commercial,BSNL,35
11916,117775,2025-02-10,Service Quality,Service,None,38
11917,117776,2025-10-13,Competitor Offer,Commercial,Airtel,102
11918,117806,2025-03-08,Competitor Offer,Commercial,Airtel,61
11919,117834,2025-12-18,Service Quality,Service,None,102
11920,117838,2025-10-27,Relocation,Other,None,66
11921,117847,2025-06-18,Personal Reasons,Other,None,35
11922,117848,2025-05-30,Relocation,Other,None,22
11923,117858,2025-07-26,Poor Network,Service,None,53
11924,117865,2025-09-16,Competitor Offer,Commercial,Jio,44
11925,117878,2025-09-11,Personal Reasons,Other,None,114
11926,117882,2025-08-20,Service Quality,Service,None,106
11927,117891,2025-12-25,High Price,Commercial,None,10
11928,117899,2025-07-07,High Price,Commercial,None,114
11929,117901,2025-03-04,Service Quality,Service,None,58
11930,117918,2025-12-30,Personal Reasons,Other,None,116
11931,117923,2025-04-26,Personal Reasons,Other,None,38
11932,117936,2025-03-14,Service Quality,Service,None,87
11933,117947,2025-07-05,Relocation,Other,None,23
11934,117974,2025-07-24,Poor Support,Service,None,99
11935,117981,2025-09-18,Poor Support,Service,None,80
11936,117992,2025-07-21,Poor Support,Service,None,15
11937,117994,2025-10-03,High Price,Commercial,None,91
11938,118001,2025-12-20,High Price,Commercial,None,59
11939,118006,2025-11-06,High Price,Commercial,None,76
11940,118010,2025-06-19,Service Quality,Service,None,16
11941,118012,2025-03-19,Service Quality,Service,None,38
11942,118021,2025-05-10,Poor Network,Service,None,13
11943,118022,2025-08-30,High Price,Commercial,None,45
11944,118025,2025-09-25,High Price,Commercial,None,90
11945,118029,2025-07-21,Poor Support,Service,None,84
11946,118035,2025-12-18,Relocation,Other,None,43
11947,118038,2025-07-27,Personal Reasons,Other,None,73
11948,118046,2025-07-08,Relocation,Other,None,80
11949,118067,2025-02-24,Personal Reasons,Other,None,74
11950,118073,2025-12-29,Poor Support,Service,None,81
11951,118080,2025-06-18,Personal Reasons,Other,None,74
11952,118084,2025-05-04,Personal Reasons,Other,None,70
11953,118086,2025-08-10,Personal Reasons,Other,None,78
11954,118091,2025-03-21,High Price,Commercial,None,14
11955,118094,2025-02-07,Poor Support,Service,None,28
11956,118109,2025-03-11,Poor Network,Service,None,81
11957,118115,2025-07-31,Relocation,Other,None,62
11958,118122,2025-06-06,High Price,Commercial,None,16
11959,118128,2025-03-17,Poor Network,Service,None,27
11960,118130,2025-05-25,Relocation,Other,None,35
11961,118132,2025-11-11,Poor Support,Service,None,61
11962,118141,2025-02-26,Poor Support,Service,None,104
11963,118153,2025-06-25,Relocation,Other,None,102
11964,118170,2025-08-30,Personal Reasons,Other,None,37
11965,118181,2025-03-18,Poor Support,Service,None,43
11966,118185,2025-06-17,Service Quality,Service,None,77
11967,118193,2025-12-29,Service Quality,Service,None,108
11968,118207,2025-06-15,Poor Support,Service,None,98
11969,118210,2025-10-13,High Price,Commercial,None,46
11970,118213,2025-05-28,Service Quality,Service,None,24
11971,118217,2025-10-30,Relocation,Other,None,109
11972,118219,2025-09-12,Poor Network,Service,None,84
11973,118232,2025-09-29,High Price,Commercial,None,7
11974,118234,2025-06-22,Competitor Offer,Commercial,Vi,105
11975,118237,2025-09-04,Service Quality,Service,None,73
11976,118239,2025-08-12,High Price,Commercial,None,93
11977,118256,2025-09-05,Poor Network,Service,None,86
11978,118258,2025-07-02,Relocation,Other,None,70
11979,118264,2025-07-13,Competitor Offer,Commercial,Jio,98
11980,118273,2025-07-13,High Price,Commercial,None,59
11981,118278,2025-05-10,Poor Network,Service,None,61
11982,118293,2025-04-03,Relocation,Other,None,80
11983,118300,2025-06-01,Service Quality,Service,None,70
11984,118304,2025-11-09,Relocation,Other,None,110
11985,118310,2025-11-06,High Price,Commercial,None,48
11986,118311,2025-03-02,Poor Network,Service,None,59
11987,118314,2025-09-13,Relocation,Other,None,85
11988,118321,2025-10-16,High Price,Commercial,None,87
11989,118341,2025-02-20,Poor Network,Service,None,44
11990,118361,2025-05-29,Relocation,Other,None,76
11991,118367,2025-09-06,Service Quality,Service,None,110
11992,118369,2025-04-27,Service Quality,Service,None,39
11993,118374,2025-12-26,Service Quality,Service,None,73
11994,118397,2025-05-26,Service Quality,Service,None,43
11995,118402,2025-03-13,Competitor Offer,Commercial,BSNL,64
11996,118422,2025-08-06,Personal Reasons,Other,None,91
11997,118426,2025-09-27,Competitor Offer,Commercial,Jio,55
11998,118431,2025-10-09,High Price,Commercial,None,112
11999,118438,2025-02-28,Relocation,Other,None,100
12000,118439,2025-11-01,Poor Network,Service,None,113
12001,118455,2025-08-30,Service Quality,Service,None,32
12002,118456,2025-03-25,Personal Reasons,Other,None,113
12003,118471,2025-07-04,Competitor Offer,Commercial,Vi,22
12004,118476,2025-10-13,Competitor Offer,Commercial,Vi,13
12005,118498,2025-12-08,Poor Support,Service,None,18
12006,118502,2025-10-03,Poor Network,Service,None,51
12007,118507,2025-12-05,Poor Support,Service,None,28
12008,118539,2025-05-08,Personal Reasons,Other,None,90
12009,118548,2025-04-27,High Price,Commercial,None,42
12010,118552,2025-07-09,Competitor Offer,Commercial,BSNL,44
12011,118560,2025-11-04,High Price,Commercial,None,44
12012,118562,2025-05-22,Service Quality,Service,None,81
12013,118563,2025-05-14,High Price,Commercial,None,117
12014,118570,2025-06-12,High Price,Commercial,None,26
12015,118584,2025-03-28,Relocation,Other,None,32
12016,118596,2025-10-19,Service Quality,Service,None,13
12017,118598,2025-05-30,High Price,Commercial,None,25
12018,118599,2025-06-05,Relocation,Other,None,101
12019,118600,2025-08-24,Service Quality,Service,None,74
12020,118624,2025-04-18,High Price,Commercial,None,80
12021,118626,2025-08-30,Relocation,Other,None,40
12022,118655,2025-11-17,Personal Reasons,Other,None,20
12023,118673,2025-11-25,High Price,Commercial,None,88
12024,118695,2025-09-01,Competitor Offer,Commercial,Vi,66
12025,118700,2025-09-23,High Price,Commercial,None,102
12026,118717,2025-02-11,Relocation,Other,None,98
12027,118732,2025-07-24,Service Quality,Service,None,111
12028,118735,2025-09-12,Personal Reasons,Other,None,115
12029,118741,2025-06-13,Poor Support,Service,None,102
12030,118744,2025-10-24,High Price,Commercial,None,49
12031,118754,2025-09-30,Personal Reasons,Other,None,88
12032,118755,2025-03-07,High Price,Commercial,None,95
12033,118770,2025-04-25,Competitor Offer,Commercial,Jio,67
12034,118773,2025-04-17,High Price,Commercial,None,45
12035,118774,2025-03-25,Personal Reasons,Other,None,73
12036,118785,2025-11-07,Personal Reasons,Other,None,19
12037,118787,2025-02-26,Poor Network,Service,None,38
12038,118789,2025-12-23,Personal Reasons,Other,None,98
12039,118804,2025-05-22,Poor Network,Service,None,101
12040,118805,2025-07-21,Service Quality,Service,None,41
12041,118810,2025-12-06,Service Quality,Service,None,54
12042,118820,2025-05-25,High Price,Commercial,None,28
12043,118829,2025-02-19,Poor Network,Service,None,50
12044,118833,2025-05-08,Personal Reasons,Other,None,74
12045,118834,2025-08-04,High Price,Commercial,None,19
12046,118847,2025-09-06,Personal Reasons,Other,None,30
12047,118856,2025-08-29,Service Quality,Service,None,76
12048,118869,2025-12-30,Personal Reasons,Other,None,86
12049,118882,2025-02-16,High Price,Commercial,None,107
12050,118886,2025-05-11,Poor Network,Service,None,90
12051,118891,2025-09-15,Personal Reasons,Other,None,17
12052,118901,2025-07-31,Poor Network,Service,None,112
12053,118913,2025-02-08,Service Quality,Service,None,116
12054,118922,2025-03-12,Competitor Offer,Commercial,Airtel,20
12055,118928,2025-02-17,Relocation,Other,None,95
12056,118947,2025-03-16,Poor Support,Service,None,60
12057,118953,2025-11-15,Competitor Offer,Commercial,Vi,97
12058,118957,2025-10-08,Poor Network,Service,None,74
12059,118963,2025-03-04,Service Quality,Service,None,15
12060,118964,2025-08-22,Service Quality,Service,None,98
12061,118978,2025-04-21,Poor Network,Service,None,34
12062,119005,2025-06-11,High Price,Commercial,None,21
12063,119012,2025-10-05,Service Quality,Service,None,84
12064,119019,2025-03-05,Poor Support,Service,None,75
12065,119026,2025-07-06,Poor Network,Service,None,95
12066,119036,2025-06-02,High Price,Commercial,None,48
12067,119055,2025-08-05,Personal Reasons,Other,None,110
12068,119090,2025-02-18,High Price,Commercial,None,83
12069,119105,2025-08-01,Poor Network,Service,None,109
12070,119110,2025-09-12,Poor Network,Service,None,57
12071,119126,2025-11-17,Competitor Offer,Commercial,Airtel,25
12072,119129,2025-08-09,Service Quality,Service,None,7
12073,119134,2025-12-02,Service Quality,Service,None,65
12074,119136,2025-06-08,Competitor Offer,Commercial,Airtel,105
12075,119150,2025-11-30,Competitor Offer,Commercial,BSNL,87
12076,119153,2025-08-04,Poor Network,Service,None,109
12077,119166,2025-06-17,Poor Network,Service,None,96
12078,119200,2025-09-02,Competitor Offer,Commercial,Vi,73
12079,119212,2025-06-28,Service Quality,Service,None,28
12080,119219,2025-09-01,Poor Network,Service,None,13
12081,119222,2025-02-03,Poor Network,Service,None,19
12082,119232,2025-08-31,Relocation,Other,None,90
12083,119243,2025-11-27,Poor Network,Service,None,15
12084,119258,2025-12-15,Competitor Offer,Commercial,Jio,27
12085,119269,2025-04-30,Poor Support,Service,None,26
12086,119271,2025-06-04,Poor Network,Service,None,45
12087,119292,2025-08-08,Poor Support,Service,None,35
12088,119296,2025-05-02,Relocation,Other,None,51
12089,119302,2025-07-07,Competitor Offer,Commercial,Jio,75
12090,119309,2025-04-24,Service Quality,Service,None,49
12091,119322,2025-08-09,Competitor Offer,Commercial,Vi,75
12092,119323,2025-10-22,Poor Support,Service,None,58
12093,119343,2025-06-20,High Price,Commercial,None,93
12094,119345,2025-11-15,Relocation,Other,None,54
12095,119356,2025-03-06,Personal Reasons,Other,None,116
12096,119363,2025-04-11,Service Quality,Service,None,14
12097,119374,2025-08-28,High Price,Commercial,None,104
12098,119381,2025-05-06,Personal Reasons,Other,None,55
12099,119384,2025-04-15,Competitor Offer,Commercial,BSNL,75
12100,119405,2025-08-10,Competitor Offer,Commercial,BSNL,38
12101,119412,2025-07-17,Personal Reasons,Other,None,82
12102,119414,2025-08-10,Competitor Offer,Commercial,Airtel,71
12103,119427,2025-12-20,High Price,Commercial,None,19
12104,119430,2025-08-07,Personal Reasons,Other,None,55
12105,119445,2025-11-23,Personal Reasons,Other,None,33
12106,119446,2025-07-22,Competitor Offer,Commercial,Airtel,18
12107,119448,2025-02-27,Service Quality,Service,None,37
12108,119450,2025-07-11,Poor Network,Service,None,14
12109,119461,2025-07-11,Relocation,Other,None,7
12110,119463,2025-03-29,Poor Network,Service,None,66
12111,119484,2025-02-11,High Price,Commercial,None,71
12112,119487,2025-07-27,High Price,Commercial,None,84
12113,119494,2025-02-11,Competitor Offer,Commercial,Jio,87
12114,119496,2025-02-22,Poor Network,Service,None,75
12115,119503,2025-11-03,High Price,Commercial,None,115
12116,119509,2025-09-07,Service Quality,Service,None,10
12117,119533,2025-05-06,High Price,Commercial,None,84
12118,119545,2025-07-19,Relocation,Other,None,78
12119,119563,2025-05-30,Relocation,Other,None,78
12120,119573,2025-08-03,High Price,Commercial,None,29
12121,119582,2025-02-27,High Price,Commercial,None,42
12122,119594,2025-06-11,Poor Support,Service,None,30
12123,119604,2025-07-20,Relocation,Other,None,64
12124,119610,2025-05-29,Personal Reasons,Other,None,87
12125,119616,2025-06-01,Competitor Offer,Commercial,Vi,53
12126,119620,2025-06-30,Poor Support,Service,None,33
12127,119643,2025-09-28,Competitor Offer,Commercial,Vi,61
12128,119660,2025-12-26,Personal Reasons,Other,None,48
12129,119662,2025-04-09,High Price,Commercial,None,100
12130,119663,2025-03-17,Relocation,Other,None,51
12131,119668,2025-07-14,Relocation,Other,None,29
12132,119673,2025-08-12,Competitor Offer,Commercial,Vi,77
12133,119692,2025-05-23,Competitor Offer,Commercial,Vi,27
12134,119710,2025-03-15,Poor Support,Service,None,11
12135,119714,2025-10-18,Service Quality,Service,None,30
12136,119716,2025-08-28,Poor Support,Service,None,49
12137,119748,2025-12-03,Competitor Offer,Commercial,Airtel,37
12138,119763,2025-08-14,Poor Network,Service,None,92
12139,119796,2025-05-10,High Price,Commercial,None,90
12140,119808,2025-10-23,Competitor Offer,Commercial,Jio,69
12141,119809,2025-03-08,Poor Network,Service,None,104
12142,119821,2025-07-22,High Price,Commercial,None,74
12143,119823,2025-07-10,Service Quality,Service,None,30
12144,119837,2025-10-19,Competitor Offer,Commercial,BSNL,81
12145,119842,2025-04-20,High Price,Commercial,None,25
12146,119868,2025-05-21,Poor Support,Service,None,69
12147,119870,2025-11-16,High Price,Commercial,None,64
12148,119899,2025-06-02,Poor Network,Service,None,7
12149,119913,2025-12-04,Poor Support,Service,None,24
12150,119922,2025-11-16,Personal Reasons,Other,None,63
12151,119929,2025-07-01,Poor Support,Service,None,42
12152,119932,2025-03-14,Poor Network,Service,None,110
12153,119953,2025-02-22,Competitor Offer,Commercial,Airtel,24
12154,119969,2025-12-15,Relocation,Other,None,48
12155,119981,2025-09-23,Relocation,Other,None,36
12156,119984,2025-05-11,Relocation,Other,None,7
12157,119991,2025-09-26,High Price,Commercial,None,61
12158,120005,2025-08-27,Service Quality,Service,None,53
12159,120013,2025-08-14,Relocation,Other,None,70
12160,120014,2025-03-27,Relocation,Other,None,47
12161,120015,2025-11-02,Poor Support,Service,None,19
12162,120061,2025-06-25,Competitor Offer,Commercial,Vi,115
12163,120074,2025-12-15,High Price,Commercial,None,103
12164,120087,2025-04-09,Service Quality,Service,None,33
12165,120095,2025-07-12,Personal Reasons,Other,None,50
12166,120115,2025-03-30,Poor Network,Service,None,34
12167,120124,2025-12-15,Personal Reasons,Other,None,20
12168,120128,2025-10-28,Competitor Offer,Commercial,Airtel,90
12169,120142,2025-04-25,Poor Network,Service,None,113
12170,120143,2025-08-15,Service Quality,Service,None,102
12171,120146,2025-10-17,Competitor Offer,Commercial,Airtel,85
12172,120147,2025-03-31,Competitor Offer,Commercial,Jio,78
12173,120154,2025-05-14,High Price,Commercial,None,86
12174,120157,2025-07-04,Service Quality,Service,None,92
12175,120163,2025-04-03,Competitor Offer,Commercial,Airtel,105
12176,120185,2025-06-01,Competitor Offer,Commercial,BSNL,105
12177,120193,2025-06-22,Competitor Offer,Commercial,Vi,27
12178,120200,2025-02-06,High Price,Commercial,None,113
12179,120202,2025-05-16,Competitor Offer,Commercial,Airtel,84
12180,120223,2025-10-12,Poor Network,Service,None,70
12181,120234,2025-11-03,Competitor Offer,Commercial,Vi,86
12182,120248,2025-03-15,Competitor Offer,Commercial,Airtel,49
12183,120266,2025-06-09,Poor Network,Service,None,54
12184,120272,2025-08-19,Relocation,Other,None,109
12185,120274,2025-03-15,Poor Network,Service,None,75
12186,120277,2025-09-17,Personal Reasons,Other,None,71
12187,120299,2025-09-12,Relocation,Other,None,28
12188,120309,2025-07-18,Relocation,Other,None,66
12189,120318,2025-08-21,High Price,Commercial,None,46
12190,120323,2025-03-02,Relocation,Other,None,96
12191,120326,2025-05-18,Poor Network,Service,None,5
12192,120337,2025-02-17,Service Quality,Service,None,82
12193,120340,2025-06-02,Service Quality,Service,None,60
12194,120353,2025-05-09,High Price,Commercial,None,48
12195,120357,2025-12-27,Personal Reasons,Other,None,20
12196,120395,2025-08-20,Personal Reasons,Other,None,28
12197,120398,2025-10-22,High Price,Commercial,None,106
12198,120409,2025-05-02,Relocation,Other,None,96
12199,120424,2025-09-01,Personal Reasons,Other,None,119
12200,120430,2025-02-24,Competitor Offer,Commercial,Vi,97
12201,120441,2025-09-03,Poor Support,Service,None,9
12202,120442,2025-03-22,High Price,Commercial,None,5
12203,120458,2025-05-03,Relocation,Other,None,103
12204,120461,2025-08-26,Poor Support,Service,None,102
12205,120485,2025-02-10,Competitor Offer,Commercial,Airtel,51
12206,120487,2025-07-03,Competitor Offer,Commercial,Jio,108
12207,120492,2025-03-21,Personal Reasons,Other,None,106
12208,120514,2025-06-04,Relocation,Other,None,19
12209,120516,2025-08-19,Poor Network,Service,None,113
12210,120521,2025-07-25,Poor Support,Service,None,83
12211,120531,2025-02-13,Poor Network,Service,None,9
12212,120608,2025-12-23,Poor Support,Service,None,48
12213,120609,2025-11-26,Relocation,Other,None,45
12214,120614,2025-10-02,High Price,Commercial,None,70
12215,120637,2025-04-05,Poor Network,Service,None,17
12216,120639,2025-11-13,Relocation,Other,None,35
12217,120641,2025-11-07,Service Quality,Service,None,112
12218,120646,2025-06-23,Relocation,Other,None,80
12219,120647,2025-08-13,Relocation,Other,None,40
12220,120655,2025-04-27,High Price,Commercial,None,51
12221,120702,2025-05-22,Poor Network,Service,None,66
12222,120703,2025-03-22,Poor Network,Service,None,28
12223,120705,2025-07-28,High Price,Commercial,None,57
12224,120720,2025-07-02,Poor Network,Service,None,56
12225,120734,2025-12-21,Competitor Offer,Commercial,Airtel,117
12226,120775,2025-06-28,Competitor Offer,Commercial,BSNL,117
12227,120789,2025-10-14,High Price,Commercial,None,81
12228,120796,2025-06-11,Relocation,Other,None,101
